""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"BPIFA3"	0.307959585602476	0.77929776258381	2.94818554031927	0.264331315626566	0.791524631759124	0.882820565187736
"BPIFB1"	13634.1439234801	4.78480236409682	0.610920962386984	7.83211357718304	4.79735845073501e-15	8.75414624852305e-14
"BPIFB2"	16.2391515235658	4.91867947829188	0.811397329753529	6.06198627716212	1.34450688585509e-09	1.11519799070773e-08
"BPIFB3"	0					
"BPIFB4"	0.693961754454217	1.74930830933933	0.807436019517568	2.16649773734953	0.0302731725729622	0.0601833953079457
"BPIFB6"	0.0402938722149929	0.213924211295201	3.06038613695972	0.0699010522599347	0.944272415597709	0.96249362267654
"BPIFC"	0.330077532757107	0.0579531526780879	1.16348794113625	0.049809843857506	0.960273922158127	0.973134050147915
"BPNT1"	492.453022458979	-0.233810301270768	0.0739433484997956	-3.16201938395331	0.00156679134493459	0.00425176379060164
"BPNT2"	2235.11261835144	-0.236661141327632	0.0847439516333716	-2.79266114886289	0.005227642147315	0.0127069353865073
"BPTF"	3295.45887056455	-0.00461334394532309	0.0615720763093464	-0.0749259115795452	0.940273660040185	0.96249362267654
"BPY2"	0.0184409483193592	0.213924544933515	3.06038613695972	0.0699011612783067	0.944272328825883	0.96249362267654
"BPY2B"	0.0184409483193592	0.213924544933515	3.06038613695972	0.0699011612783067	0.944272328825883	0.96249362267654
"BPY2C"	0.0184409483193592	0.213924544933515	3.06038613695972	0.0699011612783067	0.944272328825883	0.96249362267654
"BRAF"	1598.84357941039	-0.589198768177517	0.0600254992109921	-9.8158078803553	9.62637866413226e-23	4.79283067222815e-21
"BRAP"	685.673295328833	-0.207921109302884	0.0432486385408761	-4.80757582938407	1.52771478971895e-06	7.6117378826327e-06
"BRAT1"	1318.25626194236	0.108515425544995	0.066164839914732	1.64007690013067	0.100989178712802	0.170045267008779
"BRCA1"	251.325164214148	-0.0173214599875771	0.102732511764584	-0.168607383291376	0.866105472688207	0.933410492748469
"BRCA2"	250.832961226965	0.12663170697651	0.162722039923449	0.778208698932746	0.436445989374268	0.568988074887395
"BRCC3"	486.512935045625	0.0198848601905824	0.0536640547984764	0.370543378901494	0.710977661322634	0.819588503431344
"BRD1"	1416.03162090709	-0.266457880634724	0.0742168778427811	-3.59025990286442	0.000330348402443037	0.00103252150240719
"BRD2"	7016.46457280821	-0.0560067500749269	0.0503592636318027	-1.11214394405	0.266076265123961	0.383333960384468
"BRD3"	1066.25065659349	-0.0640200381039381	0.0612461721261236	-1.04529043826776	0.29588875553717	0.416713639537541
"BRD3OS"	527.524250903176	0.394110207137829	0.0702837874960905	5.60741276442667	2.05373467675246e-08	1.42721088013822e-07
"BRD4"	2119.55002056651	-0.0352491259746228	0.0794964543950738	-0.44340500771827	0.657472814412447	0.773719396323806
"BRD7"	2001.06069231558	-0.123797798393041	0.031059640399327	-3.9858091336989	6.72505566457044e-05	0.000241643275801194
"BRD8"	1802.44838303354	-0.10789860742018	0.0752012597317596	-1.43479787180495	0.151344704552136	0.239322677759738
"BRD9"	1428.00021212163	0.106315357984906	0.0767098081947441	1.38594216941597	0.165764562894964	0.258671395240923
"BRDT"	1.21607516426571	0.78033274586874	0.561796534308032	1.3889953002823	0.164834179161002	0.257514579913251
"BRF1"	1056.81412508708	0.0947427256403651	0.0772710607906117	1.22610877437153	0.220157744358769	0.327446223163354
"BRF2"	294.477335897982	-0.307498586904678	0.0614240555891709	-5.00615897070285	5.55269038746002e-07	3.0114975255539e-06
"BRI3"	2418.58937696927	-0.840320938230627	0.0963633306862531	-8.72033928514371	2.77369386730521e-18	7.67657015321378e-17
"BRI3BP"	385.788834747149	-0.131428708207833	0.0973284746325573	-1.35036235494303	0.176899779918813	0.27298712497142
"BRICD5"	238.079320814329	-0.286661161854012	0.152477675936794	-1.88002053476235	0.0601052793525484	0.109063428677681
"BRINP1"	73.9693345384413	-1.63669430000379	0.37706933519399	-4.34056590457499	1.42116235031839e-05	5.8709152639128e-05
"BRINP2"	8.19013798859167	1.74646878114314	0.406472828965501	4.29664335888825	1.73403840806034e-05	7.03390308515267e-05
"BRINP3"	127.262405900538	2.49787070087448	0.223807470760522	11.1608012564837	6.34174075651847e-29	6.20157202492567e-27
"BRIP1"	70.742318424593	0.0429297732707093	0.203849953736349	0.21059496204857	0.833203343856395	0.912354607469929
"BRIX1"	606.293635154894	-0.0806776667159056	0.105742364518914	-0.762964466351375	0.445484587734132	0.578241481417341
"BRK1"	3431.51428382375	0.112350303798364	0.0622380117823242	1.80517180065627	0.0710478022102194	0.125678157731602
"BRME1"	53.1973105419236	-0.195787708230859	0.120268551248101	-1.62792106663835	0.103541623825343	0.173668328324872
"BRMS1"	1063.66325220056	-0.0466754949509824	0.0906990080068785	-0.514619685227898	0.606818806493234	0.730917262048502
"BRMS1L"	246.013685757266	0.0480923571120338	0.0861617025048434	0.558163960482679	0.576732428125336	0.70389853250909
"BROX"	1035.04920350583	-0.269757063033188	0.0858267486475146	-3.14304185215106	0.001672019315555	0.00451738967530722
"BRPF1"	824.736534496518	-0.247169496635504	0.0642724916453912	-3.84564983102267	0.000120233367191515	0.000409708734627411
"BRPF3"	1125.34806565017	-0.363451633327405	0.0744131027425174	-4.88424242414689	1.03827269598732e-06	5.34814209610542e-06
"BRS3"	4.77126318901751	2.64862224765765	0.689218774263058	3.84293398056324	0.000121572179898247	0.000413753328302637
"BRSK1"	117.771630952481	1.72500282775791	0.146721265861218	11.7570061683463	6.499837675596e-32	9.04710982744088e-30
"BRSK2"	22.1368568823254	0.691601568583022	0.231346824824064	2.98945779398086	0.00279473055216647	0.007202691836635
"BRWD1"	2977.7752375609	-0.0245638095544361	0.0645339476998632	-0.38063392105932	0.70347490733503	0.813447517310756
"BRWD3"	813.146351768104	-0.0852271733119476	0.0793792180305977	-1.07367111224371	0.282970113067032	0.40169411792416
"BSCL2"	1202.19087421392	0.437569220940709	0.147077948869758	2.97508378586508	0.00292908533493631	0.00751038432861375
"BSDC1"	2471.05817090797	-0.166320271559519	0.0473368889954131	-3.51354461793287	0.000442170145731533	0.00134692372347518
"BSG"	7290.95723129089	0.119012481439738	0.0549942556181226	2.16408932354962	0.0304574947406304	0.0605056742586813
"BSN"	61.0293415767649	-0.158921337909644	0.151514228504186	-1.04888721989073	0.294230028201094	0.414714495363047
"BSND"	1.13310458527682	1.6274622351128	0.729537801276151	2.23081275879871	0.0256935344490006	0.0520780196011896
"BSPH1"	0					
"BSPRY"	289.107902264783	-1.15186234239428	0.177476847795626	-6.49021185975033	8.57157521865319e-11	8.62085273441443e-10
"BST1"	320.700164287882	0.205340163587398	0.156919786296483	1.30856769839993	0.190680828634899	0.29105040592643
"BST2"	2265.47898753803	0.333647772828316	0.122905044458777	2.71467924117812	0.00663399899142958	0.0157323376156661
"BSX"	0.0577506472840645	0.17493291932541	3.06038613695972	0.0571604077056739	0.954417416641502	0.969218643286574
"BTAF1"	2335.88774887283	0.0421312335045306	0.0780018750410963	0.540131035085159	0.589106669116333	0.715292905022563
"BTBD1"	1616.11746759661	0.0705568436795237	0.0709546896328041	0.994392957599572	0.320031595346426	0.443960606115305
"BTBD10"	844.32957971539	0.0321344269054772	0.0560619345366124	0.573195113067158	0.566512592888021	0.694805031758533
"BTBD11"	78.6506487310834	1.57796461074574	0.176058278997004	8.96274017748745	3.16708198596516e-19	1.02015348632381e-17
"BTBD16"	25.9083540010164	-0.349940361948235	0.397204643057607	-0.881007732574471	0.378313634739785	0.508462270993302
"BTBD17"	0.242365212531587	0.570750691963638	1.27943136452222	0.446097155181727	0.655527067672151	0.771953662288658
"BTBD18"	0.292597233598946	0.576737350203435	2.20292287993401	0.261805510967643	0.79347139008769	0.884565579891771
"BTBD19"	578.81846856902	0.987558400801247	0.144333898708839	6.84217920831904	7.79974266766343e-12	9.23809272855117e-11
"BTBD2"	1517.9515412656	0.120202824729927	0.0708305637423552	1.69704740974761	0.0896876976503664	0.153716942881075
"BTBD3"	1080.83857489418	-0.318796748488967	0.0885298091337761	-3.6010102315621	0.000316983100671138	0.000994333072330634
"BTBD6"	1479.02784770902	-0.223937051055345	0.0713564388484618	-3.13828793405617	0.0016993785312895	0.0045842099852535
"BTBD7"	1131.99719375572	0.0136029230423259	0.0546478161105881	0.248919792417658	0.803422824940828	0.892281295794796
"BTBD8"	103.696892213397	0.34868585087555	0.649976535381398	0.536459136437819	0.591641270347898	0.717722074922647
"BTBD9"	1317.64570945092	-0.188636376305151	0.0901941461309589	-2.09144810829804	0.0364879134921793	0.070854177432013
"BTC"	230.007325360002	0.866788440058002	0.197774379232248	4.38271349111467	1.17210213014905e-05	4.92634241124359e-05
"BTD"	459.446198239825	-0.0770180828587252	0.0739561025820408	-1.04140267225802	0.297688702839614	0.418750566676779
"BTF3"	8314.05506530694	-0.0182202297439036	0.0629763247676822	-0.289318721140326	0.772337487233121	0.86858360132392
"BTF3L4"	1077.28956230088	-0.0569763822262537	0.0641911440693898	-0.887605027956239	0.374753248122532	0.504886935738912
"BTG1"	4896.15212910169	-0.180860506432895	0.0784665563111545	-2.30493747827677	0.0211700752329533	0.0439368921002597
"BTG2"	9672.10109590494	0.985545170585813	0.226307320753289	4.35489743462703	1.33129236737761e-05	5.53201441567305e-05
"BTG3"	1168.75925772932	-0.393315929782185	0.106811786758738	-3.68232703260165	0.000231114669758079	0.000744572670656668
"BTG4"	6.283553400175	2.27788079833385	0.549315471012004	4.14676250449911	3.37209521323464e-05	0.000128785266615605
"BTK"	821.671713763609	0.140015535337504	0.141945057063209	0.98640655923055	0.323933647650956	0.448264929394491
"BTLA"	44.614141121549	1.09653203404365	0.279501174511339	3.9231750491237	8.73896079457581e-05	0.00030689363423898
"BTN1A1"	3.61405849676054	1.65289426939483	0.464155840516604	3.56107609796564	0.000369338012762966	0.00114240171376756
"BTN2A1"	1557.13069705924	-0.137024006731611	0.0604822531086975	-2.26552417756915	0.0234805320690204	0.0481348383169371
"BTN2A2"	813.045366749418	0.349422802056638	0.108426124735398	3.22268090747839	0.00126996941968259	0.00351532107184313
"BTN3A1"	2543.59901327424	0.118976622436826	0.117029101819337	1.0166413361054	0.309324082408551	0.431460824186135
"BTN3A2"	2535.63585017969	-0.099146437583115	0.154223742862357	-0.642874020192873	0.520305848286986	0.651629595493533
"BTN3A3"	2017.89316293967	0.0311120593894766	0.113784683986603	0.273429237568913	0.784523280441862	0.8779901657812
"BTNL2"	0.593873725913676	-0.252126320272421	1.09034495552852	-0.231235370965887	0.817131952458159	0.901938481212355
"BTNL3"	30.8389456433616	-2.60785912870058	0.875562717756314	-2.9784949448092	0.00289667807807839	0.0074382917143653
"BTNL8"	68.1489652261293	-2.27823062972958	0.246573807720052	-9.239548396463	2.47539778922358e-20	9.31032750349199e-19
"BTNL9"	6079.08725464764	-3.13975021442934	0.260887547674865	-12.0348795579247	2.32973777199544e-33	3.89699733106852e-31
"BTRC"	878.39337283051	0.168661187437295	0.0560385352055896	3.00973583300358	0.00261474998199132	0.00678191885290975
"BUB1"	127.867677668706	-0.584416082776794	0.212967276031897	-2.7441590730083	0.00606661327411347	0.0145167836019663
"BUB1B"	106.984759733621	-0.0894322673300407	0.254442329234171	-0.351483448525317	0.7252256875448	0.831339262746726
"BUB3"	1583.47266222881	-0.0955015335678484	0.0451406415213078	-2.11564413684216	0.0343750850279072	0.0672789178278931
"BUD13"	619.271477442219	-0.18165035792261	0.062889684872735	-2.8883966947871	0.00387211195722565	0.00967723498195753
"BUD23"	1369.33223246954	0.0196142608738962	0.0556649625374196	0.352362778663705	0.724566212526675	0.830882981939453
"BUD31"	1280.20133284219	0.0807080904284675	0.0794406856350084	1.01595410189789	0.309651243691295	0.431885573869902
"BVES"	182.383957913042	-0.493767953033205	0.143443841900684	-3.44223876389949	0.000576920792327778	0.00171393024675603
"BYSL"	318.665672549389	0.445034587814462	0.163894347620209	2.71537483919663	0.00662007943490968	0.0157012804408324
"BZW1"	5148.21076628142	0.0867838389026192	0.092026786632315	0.943028025626456	0.345666568121535	0.472611729225608
"BZW2"	1105.21813419598	0.0610029926871515	0.107083580784489	0.569676436296273	0.568897174965009	0.697055986259303
"C10orf105"	23.4598528379839	-0.401544010499314	0.222206136309607	-1.80707885555343	0.0707499849635699	0.125221037986849
"C10orf120"	0.0368818966387183	0.272411455085366	3.06038613695972	0.0890121190249502	0.92907227876406	0.957854900528533
"C10orf143"	83.4963602943644	0.34759488488631	0.0887515732210989	3.91649265777382	8.98465508234817e-05	0.000314594909594743
"C10orf53"	1.47927535088147	1.65882702716623	0.750719160705102	2.20965057773162	0.0271294222197883	0.0545938109232951
"C10orf62"	1.39640010013947	-0.749890356414989	0.502696440020422	-1.49173595974645	0.135768378168632	0.218773635566812
"C10orf67"	71.3276279036579	-0.61918250365404	0.321062916416814	-1.9285394606277	0.0537880609001006	0.0991681644179057
"C10orf71"	1.03094854885427	2.6147654077583	0.740920927185685	3.52907484701537	0.000417015169104357	0.00127928929531065
"C10orf82"	5.04332349500723	1.80449369656465	0.398143796034018	4.53226626796533	5.83542284466441e-06	2.58720479481297e-05
"C10orf88"	268.373283243887	-0.0839750478075023	0.0568030068457669	-1.4783556799293	0.139312601554459	0.223371014934965
"C10orf90"	0.938311910628056	2.58771025029077	0.859605539904134	3.01034617643269	0.00260950087930703	0.00677172254240829
"C10orf95"	68.7306103133518	0.186918863046427	0.336478304924679	0.555515349164246	0.578542214325717	0.705337115756287
"C10orf99"	0.88053195862503	2.26502291886551	1.05170461168893	2.15366833395179	0.0312661911619437	0.0619058248641995
"C11orf1"	269.446667896156	-0.129867082968409	0.0875450849943894	-1.48343088566002	0.137959966567274	0.221634799901417
"C11orf16"	160.810209924714	1.88391548073201	0.505606996803846	3.72604709317916	0.000194506079625501	0.000635326555734614
"C11orf21"	235.201800777368	-0.172934674154295	0.187106072180235	-0.92426008487694	0.355350919163395	0.483495303426812
"C11orf24"	825.928086569631	0.434432336157997	0.104110308526386	4.17280807546443	3.008683716195e-05	0.000116044882249439
"C11orf42"	0.0285640095939476	0.0969503909914993	3.06038613695972	0.0316791367666477	0.974727932983401	0.982715991847043
"C11orf45"	97.8036067722587	0.471354731242166	0.180059327812706	2.6177745800121	0.0088505250467476	0.020341166941838
"C11orf49"	730.27434063148	0.110659847160709	0.0809863109474659	1.3664018754045	0.171812860488347	0.266843088178229
"C11orf52"	202.429896665981	-0.52245330009043	0.209997602322042	-2.48790126322119	0.0128499402753308	0.0283605915636902
"C11orf53"	2.05984751685864	2.33302166491263	0.628602474576737	3.71144206278149	0.000206081840631604	0.000670379810772041
"C11orf54"	912.10422543494	-0.637755005260506	0.0767528997800528	-8.30919752984044	9.6351419025029e-17	2.2109809980605e-15
"C11orf58"	3070.20749583584	-0.0393844772928456	0.0451021777919976	-0.8732278400054	0.38253890315749	0.512839872350266
"C11orf65"	13.4078335345797	0.398675810794917	0.199420152110593	1.99917514140608	0.0455894072221192	0.0859970725411604
"C11orf68"	754.871378130825	0.030661783491575	0.0931521853232907	0.32915796215796	0.742036295381935	0.844920888316602
"C11orf71"	233.406812772866	-0.276157250282302	0.0775608812833395	-3.56052233694283	0.000370117823908261	0.00114462808694561
"C11orf80"	442.778349028074	0.439592615764116	0.135921013866043	3.23417699192089	0.0012199382819682	0.0033881449313795
"C11orf86"	0.279628336705139	0.560350023006853	1.02539651551529	0.546471549813355	0.584741838986607	0.71094377248378
"C11orf87"	5.53110924996931	-0.397277853659152	0.585419495107035	-0.678620812903601	0.497378151966805	0.629321476999204
"C11orf91"	10.3345190404124	-0.312161749064654	0.378664690828736	-0.824375117683842	0.409726448512003	0.541446545161149
"C11orf94"	3.89762123837588	0.611682821991862	0.336956352748773	1.81531767245807	0.0694751046846794	0.12322767847011
"C11orf96"	2611.18705194498	0.785335651676842	0.234410362631849	3.35025995804734	0.000807357516255157	0.00233123871554658
"C11orf97"	36.8843140291123	1.54014641404044	0.546675366863712	2.81729616404026	0.00484298448007663	0.0118520111717892
"C11orf98"	638.344552919601	0.00994837130289872	0.116940426095042	0.0850721314698586	0.932204045834073	0.960084022391268
"C12orf29"	341.015601428158	-0.335417471514593	0.0847327145584404	-3.95853565252244	7.54106856405725e-05	0.000268134694104061
"C12orf4"	624.837884461786	0.11275284491515	0.0608952791129128	1.8515859777255	0.0640852981313555	0.115091594468527
"C12orf40"	0.601788102961891	1.23632293498986	1.11393752266077	1.10986739367281	0.267056172921991	0.384381133004941
"C12orf42"	6.60741764677421	1.8621136975339	0.382263043639072	4.87128883767295	1.10872616481675e-06	5.68188638454464e-06
"C12orf43"	424.120594388772	0.00691684370986916	0.0678972877111931	0.101872165192968	0.918858143952072	0.956419520798858
"C12orf50"	126.241055844587	0.428733294443533	0.203045336794549	2.11151509909999	0.0347280614903986	0.0678583261154228
"C12orf54"	8.12413842460688	0.393615623007552	0.359465000376012	1.09500402708419	0.273514872212635	0.391066589054716
"C12orf56"	2.26789491371885	1.8118143228818	0.555099011294467	3.26394802731989	0.00109871318055241	0.00307836638847398
"C12orf57"	2332.74534216026	0.0834461249627633	0.129461153652905	0.644564972644137	0.519209140102745	0.650597916455464
